Holiday_ID,countryOrRegion,holidayName,normalizeHolidayName,isPaidTimeOff,countryRegionCode,date,Month
64839,Norway,Søndag,Søndag,NULL,NO,5/7/2090,5
64842,France,Armistice 1945,Armistice 1945,NULL,FR,5/8/2090,5
64846,Norway,Søndag,Søndag,NULL,NO,5/14/2090,5
64848,Norway,Grunnlovsdag,Grunnlovsdag,NULL,NO,5/17/2090,5
64849,Norway,Søndag,Søndag,NULL,NO,5/21/2090,5
64853,Austria,Christi Himmelfahrt,Christi Himmelfahrt,NULL,AT,5/25/2090,5
64854,Belgium,O.L.H. Hemelvaart,O.L.H. Hemelvaart,NULL,BE,5/25/2090,5
64856,Finland,Helatorstai,Helatorstai,NULL,FI,5/25/2090,5
64857,France,Ascension,Ascension,NULL,FR,5/25/2090,5
64858,Germany,Christi Himmelfahrt,Christi Himmelfahrt,NULL,DE,5/25/2090,5
64860,Norway,Kristi himmelfartsdag,Kristi himmelfartsdag,NULL,NO,5/25/2090,5
64863,Norway,Søndag,Søndag,NULL,NO,5/28/2090,5
64866,England,Spring Bank Holiday,Spring Bank Holiday,NULL,NULL,5/29/2090,5
64869,Scotland,Spring Bank Holiday,Spring Bank Holiday,NULL,NULL,5/29/2090,5
64874,Italy,Festa della Repubblica,Festa della Repubblica,NULL,IT,6/2/2090,6
64875,Belgium,Pinksteren,Pinksteren,NULL,BE,6/4/2090,6
64877,Finland,Helluntaipäivä,Helluntaipäivä,NULL,FI,6/4/2090,6
64878,Hungary,Pünkösd,Pünkösd,NULL,HU,6/4/2090,6
64880,Norway,"Første pinsedag, Søndag","Første pinsedag, Søndag",NULL,NO,6/4/2090,6
64881,Poland,Zielone ?wi?tki,Zielone ?wi?tki,NULL,PL,6/4/2090,6
64884,Austria,Pfingstmontag,Pfingstmontag,NULL,AT,6/5/2090,6
64885,Belgium,Pinkstermaandag,Pinkstermaandag,NULL,BE,6/5/2090,6
64887,France,Lundi de Pentecôte,Lundi de Pentecôte,NULL,FR,6/5/2090,6
64888,Germany,Pfingstmontag,Pfingstmontag,NULL,DE,6/5/2090,6
64889,Hungary,Pünkösdhétf?,Pünkösdhétf?,NULL,HU,6/5/2090,6
64893,Norway,Andre pinsedag,Andre pinsedag,NULL,NO,6/5/2090,6
64896,Portugal,Dia de Portugal,Dia de Portugal,NULL,PT,6/10/2090,6
64897,Norway,Søndag,Søndag,NULL,NO,6/11/2090,6
64900,Austria,Fronleichnam,Fronleichnam,NULL,AT,6/15/2090,6
64902,Croatia,Tijelovo,Tijelovo,NULL,HR,6/15/2090,6
64903,Poland,Dzie? Bo?ego Cia?a,Dzie? Bo?ego Cia?a,NULL,PL,6/15/2090,6
64904,Portugal,Corpo de Deus,Corpo de Deus,NULL,PT,6/15/2090,6
64907,Norway,Søndag,Søndag,NULL,NO,6/18/2090,6
64911,Croatia,Dan antifašisti?ke borbe,Dan antifašisti?ke borbe,NULL,HR,6/22/2090,6
64912,Finland,Juhannusaatto,Juhannusaatto,NULL,FI,6/23/2090,6
64914,Finland,Juhannuspäivä,Juhannuspäivä,NULL,FI,6/24/2090,6
64916,Norway,Søndag,Søndag,NULL,NO,6/25/2090,6
64922,Norway,Søndag,Søndag,NULL,NO,7/2/2090,7
64932,Norway,Søndag,Søndag,NULL,NO,7/9/2090,7
64936,France,Fête nationale,Fête nationale,NULL,FR,7/14/2090,7
64937,Norway,Søndag,Søndag,NULL,NO,7/16/2090,7
64941,Belgium,Nationale feestdag,Nationale feestdag,NULL,BE,7/21/2090,7
64942,Norway,Søndag,Søndag,NULL,NO,7/23/2090,7
64944,Norway,Søndag,Søndag,NULL,NO,7/30/2090,7
64947,Croatia,Dan pobjede i domovinske zahvalnosti,Dan pobjede i domovinske zahvalnosti,NULL,HR,8/5/2090,8
64948,Norway,Søndag,Søndag,NULL,NO,8/6/2090,8
64953,Scotland,Summer Bank Holiday,Summer Bank Holiday,NULL,NULL,8/7/2090,8
64957,Norway,Søndag,Søndag,NULL,NO,8/13/2090,8
64959,Austria,Mariä Himmelfahrt,Mariä Himmelfahrt,NULL,AT,8/15/2090,8
64960,Belgium,O.L.V. Hemelvaart,O.L.V. Hemelvaart,NULL,BE,8/15/2090,8
64961,Croatia,Velika Gospa,Velika Gospa,NULL,HR,8/15/2090,8
64962,France,Assomption,Assomption,NULL,FR,8/15/2090,8
64964,Italy,Assunzione della Vergine,Assunzione della Vergine,NULL,IT,8/15/2090,8
64965,Poland,Wniebowzi?cie Naj?wi?tszej Marii Panny,Wniebowzi?cie Naj?wi?tszej Marii Panny,NULL,PL,8/15/2090,8
64966,Portugal,Assunção de Nossa Senhora,Assunção de Nossa Senhora,NULL,PT,8/15/2090,8
64968,Spain,Asunción de la Virgen,Asunción de la Virgen,NULL,ES,8/15/2090,8
64970,Hungary,Az államalapítás ünnepe,Az államalapítás ünnepe,NULL,HU,8/20/2090,8
64971,Norway,Søndag,Søndag,NULL,NO,8/20/2090,8
64975,Norway,Søndag,Søndag,NULL,NO,8/27/2090,8
64977,England,Late Summer Bank Holiday,Late Summer Bank Holiday,NULL,NULL,8/28/2090,8
64982,Norway,Søndag,Søndag,NULL,NO,9/3/2090,9
64987,Norway,Søndag,Søndag,NULL,NO,9/10/2090,9
64991,Norway,Søndag,Søndag,NULL,NO,9/17/2090,9
64995,Norway,Søndag,Søndag,NULL,NO,9/24/2090,9
65000,Norway,Søndag,Søndag,NULL,NO,10/1/2090,10
65003,Germany,Tag der Deutschen Einheit,Tag der Deutschen Einheit,NULL,DE,10/3/2090,10
65004,Portugal,Implantação da República,Implantação da República,NULL,PT,10/5/2090,10
65005,Croatia,Dan neovisnosti,Dan neovisnosti,NULL,HR,10/8/2090,10
65006,Norway,Søndag,Søndag,NULL,NO,10/8/2090,10
65013,Spain,Día de la Hispanidad,Día de la Hispanidad,NULL,ES,10/12/2090,10
65015,Norway,Søndag,Søndag,NULL,NO,10/15/2090,10
65018,Norway,Søndag,Søndag,NULL,NO,10/22/2090,10
65020,Hungary,Nemzeti ünnep,Nemzeti ünnep,NULL,HU,10/23/2090,10
65022,Austria,Nationalfeiertag,Nationalfeiertag,NULL,AT,10/26/2090,10
65024,Norway,Søndag,Søndag,NULL,NO,10/29/2090,10
65028,Austria,Allerheiligen,Allerheiligen,NULL,AT,11/1/2090,11
65029,Belgium,Allerheiligen,Allerheiligen,NULL,BE,11/1/2090,11
65030,Croatia,Svi sveti,Svi sveti,NULL,HR,11/1/2090,11
65031,France,Toussaint,Toussaint,NULL,FR,11/1/2090,11
65032,Hungary,Mindenszentek,Mindenszentek,NULL,HU,11/1/2090,11
65033,Italy,Tutti i Santi,Tutti i Santi,NULL,IT,11/1/2090,11
65034,Poland,Uroczysto?? Wszystkich ?wi?tych,Uroczysto?? Wszystkich ?wi?tych,NULL,PL,11/1/2090,11
65035,Portugal,Dia de Todos os Santos,Dia de Todos os Santos,NULL,PT,11/1/2090,11
65037,Spain,Todos los Santos,Todos los Santos,NULL,ES,11/1/2090,11
65040,Finland,Pyhäinpäivä,Pyhäinpäivä,NULL,FI,11/4/2090,11
65042,Norway,Søndag,Søndag,NULL,NO,11/5/2090,11
65047,Belgium,Wapenstilstand,Wapenstilstand,NULL,BE,11/11/2090,11
65048,France,Armistice 1918,Armistice 1918,NULL,FR,11/11/2090,11
65049,Poland,Narodowe ?wi?to Niepodleg?o?ci,Narodowe ?wi?to Niepodleg?o?ci,NULL,PL,11/11/2090,11
65051,Norway,Søndag,Søndag,NULL,NO,11/12/2090,11
65056,Croatia,Dan sje?anja,Dan sje?anja,NULL,HR,11/18/2090,11
65057,Norway,Søndag,Søndag,NULL,NO,11/19/2090,11
65063,Norway,Søndag,Søndag,NULL,NO,11/26/2090,11
65065,Scotland,St. Andrew's Day,St. Andrew's Day,NULL,NULL,11/30/2090,11
65068,Portugal,Restauração da Independência,Restauração da Independência,NULL,PT,12/1/2090,12
65069,Norway,Søndag,Søndag,NULL,NO,12/3/2090,12
65071,Finland,Itsenäisyyspäivä,Itsenäisyyspäivä,NULL,FI,12/6/2090,12
65072,Spain,Día de la constitución Española,Día de la constitución Española,NULL,ES,12/6/2090,12
65074,Austria,Mariä Empfängnis,Mariä Empfängnis,NULL,AT,12/8/2090,12
65076,Italy,Immacolata Concezione,Immacolata Concezione,NULL,IT,12/8/2090,12
65077,Portugal,Imaculada Conceição,Imaculada Conceição,NULL,PT,12/8/2090,12
65078,Spain,La Inmaculada Concepción,La Inmaculada Concepción,NULL,ES,12/8/2090,12
65079,Norway,Søndag,Søndag,NULL,NO,12/10/2090,12
65082,Norway,Søndag,Søndag,NULL,NO,12/17/2090,12
65085,Finland,Jouluaatto,Jouluaatto,NULL,FI,12/24/2090,12
65086,Norway,Søndag,Søndag,NULL,NO,12/24/2090,12
65090,Austria,Christtag,Christtag,NULL,AT,12/25/2090,12
65092,Belgium,Kerstmis,Kerstmis,NULL,BE,12/25/2090,12
65096,Croatia,Boži?,Boži?,NULL,HR,12/25/2090,12
65099,England,Christmas Day,Christmas Day,NULL,NULL,12/25/2090,12
65100,Finland,Joulupäivä,Joulupäivä,NULL,FI,12/25/2090,12
65101,France,Noël,Noël,NULL,FR,12/25/2090,12
65102,Germany,Erster Weihnachtstag,Erster Weihnachtstag,NULL,DE,12/25/2090,12
65103,Hungary,Karácsony,Karácsony,NULL,HU,12/25/2090,12
65107,Italy,Natale,Natale,NULL,IT,12/25/2090,12
65112,Norway,Første juledag,Første juledag,NULL,NO,12/25/2090,12
65113,Poland,Bo?e Narodzenie (pierwszy dzie?),Bo?e Narodzenie (pierwszy dzie?),NULL,PL,12/25/2090,12
65114,Portugal,Dia de Natal,Dia de Natal,NULL,PT,12/25/2090,12
65115,Scotland,Christmas Day,Christmas Day,NULL,NULL,12/25/2090,12
65118,Spain,Navidad,Navidad,NULL,ES,12/25/2090,12
65126,Austria,Stefanitag,Stefanitag,NULL,AT,12/26/2090,12
65128,Croatia,Sveti Stjepan,Sveti Stjepan,NULL,HR,12/26/2090,12
65131,England,Boxing Day,Boxing Day,NULL,NULL,12/26/2090,12
65132,Finland,Tapaninpäivä,Tapaninpäivä,NULL,FI,12/26/2090,12
65133,Germany,Zweiter Weihnachtstag,Zweiter Weihnachtstag,NULL,DE,12/26/2090,12
65134,Hungary,Karácsony másnapja,Karácsony másnapja,NULL,HU,12/26/2090,12
65137,Italy,Santo Stefano,Santo Stefano,NULL,IT,12/26/2090,12
65141,Norway,Andre juledag,Andre juledag,NULL,NO,12/26/2090,12
65142,Poland,Bo?e Narodzenie (drugi dzie?),Bo?e Narodzenie (drugi dzie?),NULL,PL,12/26/2090,12
65143,Scotland,Boxing Day,Boxing Day,NULL,NULL,12/26/2090,12
65149,Norway,Søndag,Søndag,NULL,NO,12/31/2090,12
65153,Austria,Neujahr,Neujahr,NULL,AT,1/1/2091,1
65155,Belgium,Nieuwjaarsdag,Nieuwjaarsdag,NULL,BE,1/1/2091,1
65159,Croatia,Nova Godina,Nova Godina,NULL,HR,1/1/2091,1
65162,England,New Year's Day,New Year's Day,NULL,NULL,1/1/2091,1
65163,Finland,Uudenvuodenpäivä,Uudenvuodenpäivä,NULL,FI,1/1/2091,1
65164,France,Jour de l'an,Jour de l'an,NULL,FR,1/1/2091,1
65165,Germany,Neujahr,Neujahr,NULL,DE,1/1/2091,1
65166,Hungary,Újév,Újév,NULL,HU,1/1/2091,1
65169,Italy,Capodanno,Capodanno,NULL,IT,1/1/2091,1
65175,Norway,Første nyttårsdag,Første nyttårsdag,NULL,NO,1/1/2091,1
65176,Poland,Nowy Rok,Nowy Rok,NULL,PL,1/1/2091,1
65177,Portugal,Ano Novo,Ano Novo,NULL,PT,1/1/2091,1
65178,Scotland,New Year's Day,New Year's Day,NULL,NULL,1/1/2091,1
65181,Spain,Año nuevo,Año nuevo,NULL,ES,1/1/2091,1
65190,Scotland,New Year Holiday,New Year Holiday,NULL,NULL,1/2/2091,1
65193,Austria,Heilige Drei Könige,Heilige Drei Könige,NULL,AT,1/6/2091,1
65194,Croatia,Sveta tri kralja,Sveta tri kralja,NULL,HR,1/6/2091,1
65195,Finland,Loppiainen,Loppiainen,NULL,FI,1/6/2091,1
65196,Italy,Epifania del Signore,Epifania del Signore,NULL,IT,1/6/2091,1
65197,Poland,?wi?to Trzech Króli,?wi?to Trzech Króli,NULL,PL,1/6/2091,1
65198,Spain,Epifanía del Señor,Epifanía del Señor,NULL,ES,1/6/2091,1
65201,Norway,Søndag,Søndag,NULL,NO,1/7/2091,1
65207,Norway,Søndag,Søndag,NULL,NO,1/14/2091,1
65210,Norway,Søndag,Søndag,NULL,NO,1/21/2091,1
65214,Norway,Søndag,Søndag,NULL,NO,1/28/2091,1
65216,Norway,Søndag,Søndag,NULL,NO,2/4/2091,2
65222,Norway,Søndag,Søndag,NULL,NO,2/11/2091,2
65224,Norway,Søndag,Søndag,NULL,NO,2/18/2091,2
65233,Norway,Søndag,Søndag,NULL,NO,2/25/2091,2
65235,Norway,Søndag,Søndag,NULL,NO,3/4/2091,3
65239,Norway,Søndag,Søndag,NULL,NO,3/11/2091,3
65241,Hungary,Nemzeti ünnep,Nemzeti ünnep,NULL,HU,3/15/2091,3
65242,Hungary,Nemzeti ünnep utáni pihen?nap,Nemzeti ünnep utáni pihen?nap,NULL,HU,3/16/2091,3
65246,Norway,Søndag,Søndag,NULL,NO,3/18/2091,3
65257,Norway,Søndag,Søndag,NULL,NO,3/25/2091,3
65260,Norway,Søndag,Søndag,NULL,NO,4/1/2091,4
65266,Norway,Skjærtorsdag,Skjærtorsdag,NULL,NO,4/5/2091,4
65274,England,Good Friday,Good Friday,NULL,NULL,4/6/2091,4
65275,Finland,Pitkäperjantai,Pitkäperjantai,NULL,FI,4/6/2091,4
65276,Germany,Karfreitag,Karfreitag,NULL,DE,4/6/2091,4
65277,Hungary,Nagypéntek,Nagypéntek,NULL,HU,4/6/2091,4
65282,Norway,Langfredag,Langfredag,NULL,NO,4/6/2091,4
65283,Portugal,Sexta-feira Santa,Sexta-feira Santa,NULL,PT,4/6/2091,4
65284,Scotland,Good Friday,Good Friday,NULL,NULL,4/6/2091,4
65291,Belgium,Pasen,Pasen,NULL,BE,4/8/2091,4
65293,Croatia,Uskrs,Uskrs,NULL,HR,4/8/2091,4
65295,Finland,Pääsiäispäivä,Pääsiäispäivä,NULL,FI,4/8/2091,4
65296,Hungary,Húsvét,Húsvét,NULL,HU,4/8/2091,4
65297,Italy,Pasqua di Resurrezione,Pasqua di Resurrezione,NULL,IT,4/8/2091,4
65299,Norway,"Første påskedag, Søndag","Første påskedag, Søndag",NULL,NO,4/8/2091,4
65300,Poland,Niedziela Wielkanocna,Niedziela Wielkanocna,NULL,PL,4/8/2091,4
65301,Portugal,Páscoa,Páscoa,NULL,PT,4/8/2091,4
65306,Austria,Ostermontag,Ostermontag,NULL,AT,4/9/2091,4
65307,Belgium,Paasmaandag,Paasmaandag,NULL,BE,4/9/2091,4
65308,Croatia,Uskrsni ponedjeljak,Uskrsni ponedjeljak,NULL,HR,4/9/2091,4
65311,England,Easter Monday,Easter Monday,NULL,NULL,4/9/2091,4
65312,Finland,2. pääsiäispäivä,2. pääsiäispäivä,NULL,FI,4/9/2091,4
65313,France,Lundi de Pâques,Lundi de Pâques,NULL,FR,4/9/2091,4
65314,Germany,Ostermontag,Ostermontag,NULL,DE,4/9/2091,4
65315,Hungary,Húsvét Hétf?,Húsvét Hétf?,NULL,HU,4/9/2091,4
65318,Italy,Lunedì dell'Angelo,Lunedì dell'Angelo,NULL,IT,4/9/2091,4
65322,Norway,Andre påskedag,Andre påskedag,NULL,NO,4/9/2091,4
65323,Poland,Poniedzia?ek Wielkanocny,Poniedzia?ek Wielkanocny,NULL,PL,4/9/2091,4
65330,Norway,Søndag,Søndag,NULL,NO,4/15/2091,4
65334,Norway,Søndag,Søndag,NULL,NO,4/22/2091,4
65337,Italy,Festa della Liberazione,Festa della Liberazione,NULL,IT,4/25/2091,4
65339,Portugal,Dia da Liberdade,Dia da Liberdade,NULL,PT,4/25/2091,4
65344,Norway,Søndag,Søndag,NULL,NO,4/29/2091,4
65346,Hungary,A Munka ünnepe el?tti pihen?nap,A Munka ünnepe el?tti pihen?nap,NULL,HU,4/30/2091,4
65348,Austria,Staatsfeiertag,Staatsfeiertag,NULL,AT,5/1/2091,5
65350,Belgium,Dag van de Arbeid,Dag van de Arbeid,NULL,BE,5/1/2091,5
65353,Croatia,Me?unarodni praznik rada,Me?unarodni praznik rada,NULL,HR,5/1/2091,5
65355,Finland,Vappu,Vappu,NULL,FI,5/1/2091,5
65356,France,Fête du Travail,Fête du Travail,NULL,FR,5/1/2091,5
65357,Germany,Erster Mai,Erster Mai,NULL,DE,5/1/2091,5
65358,Hungary,A Munka ünnepe,A Munka ünnepe,NULL,HU,5/1/2091,5
65360,Italy,Festa dei Lavoratori,Festa dei Lavoratori,NULL,IT,5/1/2091,5
65362,Norway,Arbeidernes dag,Arbeidernes dag,NULL,NO,5/1/2091,5
65363,Poland,?wi?to Pa?stwowe,?wi?to Pa?stwowe,NULL,PL,5/1/2091,5
65364,Portugal,Dia do Trabalhador,Dia do Trabalhador,NULL,PT,5/1/2091,5
65367,Spain,Día del Trabajador,Día del Trabajador,NULL,ES,5/1/2091,5
65372,Poland,?wi?to Narodowe Trzeciego Maja,?wi?to Narodowe Trzeciego Maja,NULL,PL,5/3/2091,5
65376,Norway,Søndag,Søndag,NULL,NO,5/6/2091,5
65378,England,May Day,May Day,NULL,NULL,5/7/2091,5
65382,Scotland,May Day,May Day,NULL,NULL,5/7/2091,5
65386,France,Armistice 1945,Armistice 1945,NULL,FR,5/8/2091,5
65389,Norway,Søndag,Søndag,NULL,NO,5/13/2091,5
65391,Austria,Christi Himmelfahrt,Christi Himmelfahrt,NULL,AT,5/17/2091,5
65392,Belgium,O.L.H. Hemelvaart,O.L.H. Hemelvaart,NULL,BE,5/17/2091,5
65394,Finland,Helatorstai,Helatorstai,NULL,FI,5/17/2091,5
65395,France,Ascension,Ascension,NULL,FR,5/17/2091,5
65396,Germany,Christi Himmelfahrt,Christi Himmelfahrt,NULL,DE,5/17/2091,5
65398,Norway,"Kristi himmelfartsdag, Grunnlovsdag","Kristi himmelfartsdag, Grunnlovsdag",NULL,NO,5/17/2091,5
65401,Norway,Søndag,Søndag,NULL,NO,5/20/2091,5
65406,Belgium,Pinksteren,Pinksteren,NULL,BE,5/27/2091,5
65408,Finland,Helluntaipäivä,Helluntaipäivä,NULL,FI,5/27/2091,5
65409,Hungary,Pünkösd,Pünkösd,NULL,HU,5/27/2091,5
65411,Norway,"Første pinsedag, Søndag","Første pinsedag, Søndag",NULL,NO,5/27/2091,5
65412,Poland,Zielone ?wi?tki,Zielone ?wi?tki,NULL,PL,5/27/2091,5
65416,Austria,Pfingstmontag,Pfingstmontag,NULL,AT,5/28/2091,5
65417,Belgium,Pinkstermaandag,Pinkstermaandag,NULL,BE,5/28/2091,5
65419,England,Spring Bank Holiday,Spring Bank Holiday,NULL,NULL,5/28/2091,5
65420,France,Lundi de Pentecôte,Lundi de Pentecôte,NULL,FR,5/28/2091,5
65421,Germany,Pfingstmontag,Pfingstmontag,NULL,DE,5/28/2091,5
65422,Hungary,Pünkösdhétf?,Pünkösdhétf?,NULL,HU,5/28/2091,5
65426,Norway,Andre pinsedag,Andre pinsedag,NULL,NO,5/28/2091,5
65427,Scotland,Spring Bank Holiday,Spring Bank Holiday,NULL,NULL,5/28/2091,5
65433,Italy,Festa della Repubblica,Festa della Repubblica,NULL,IT,6/2/2091,6
65434,Norway,Søndag,Søndag,NULL,NO,6/3/2091,6
65439,Austria,Fronleichnam,Fronleichnam,NULL,AT,6/7/2091,6
65441,Croatia,Tijelovo,Tijelovo,NULL,HR,6/7/2091,6
65442,Poland,Dzie? Bo?ego Cia?a,Dzie? Bo?ego Cia?a,NULL,PL,6/7/2091,6
65443,Portugal,Corpo de Deus,Corpo de Deus,NULL,PT,6/7/2091,6
65444,Norway,Søndag,Søndag,NULL,NO,6/10/2091,6
65445,Portugal,Dia de Portugal,Dia de Portugal,NULL,PT,6/10/2091,6
65450,Norway,Søndag,Søndag,NULL,NO,6/17/2091,6
65454,Croatia,Dan antifašisti?ke borbe,Dan antifašisti?ke borbe,NULL,HR,6/22/2091,6
65455,Finland,Juhannusaatto,Juhannusaatto,NULL,FI,6/22/2091,6
65457,Finland,Juhannuspäivä,Juhannuspäivä,NULL,FI,6/23/2091,6
65459,Norway,Søndag,Søndag,NULL,NO,6/24/2091,6
65464,Norway,Søndag,Søndag,NULL,NO,7/1/2091,7
65473,Norway,Søndag,Søndag,NULL,NO,7/8/2091,7
65478,France,Fête nationale,Fête nationale,NULL,FR,7/14/2091,7
65479,Norway,Søndag,Søndag,NULL,NO,7/15/2091,7
65483,Belgium,Nationale feestdag,Nationale feestdag,NULL,BE,7/21/2091,7
65484,Norway,Søndag,Søndag,NULL,NO,7/22/2091,7
65486,Norway,Søndag,Søndag,NULL,NO,7/29/2091,7
65489,Croatia,Dan pobjede i domovinske zahvalnosti,Dan pobjede i domovinske zahvalnosti,NULL,HR,8/5/2091,8
65490,Norway,Søndag,Søndag,NULL,NO,8/5/2091,8
65494,Scotland,Summer Bank Holiday,Summer Bank Holiday,NULL,NULL,8/6/2091,8
65499,Norway,Søndag,Søndag,NULL,NO,8/12/2091,8
65501,Austria,Mariä Himmelfahrt,Mariä Himmelfahrt,NULL,AT,8/15/2091,8
65502,Belgium,O.L.V. Hemelvaart,O.L.V. Hemelvaart,NULL,BE,8/15/2091,8
65503,Croatia,Velika Gospa,Velika Gospa,NULL,HR,8/15/2091,8
65504,France,Assomption,Assomption,NULL,FR,8/15/2091,8
65506,Italy,Assunzione della Vergine,Assunzione della Vergine,NULL,IT,8/15/2091,8
65507,Poland,Wniebowzi?cie Naj?wi?tszej Marii Panny,Wniebowzi?cie Naj?wi?tszej Marii Panny,NULL,PL,8/15/2091,8
65508,Portugal,Assunção de Nossa Senhora,Assunção de Nossa Senhora,NULL,PT,8/15/2091,8
65510,Spain,Asunción de la Virgen,Asunción de la Virgen,NULL,ES,8/15/2091,8
65512,Norway,Søndag,Søndag,NULL,NO,8/19/2091,8
65515,Hungary,Az államalapítás ünnepe,Az államalapítás ünnepe,NULL,HU,8/20/2091,8
65517,Norway,Søndag,Søndag,NULL,NO,8/26/2091,8
65519,England,Late Summer Bank Holiday,Late Summer Bank Holiday,NULL,NULL,8/27/2091,8
65524,Norway,Søndag,Søndag,NULL,NO,9/2/2091,9
65529,Norway,Søndag,Søndag,NULL,NO,9/9/2091,9
65532,Norway,Søndag,Søndag,NULL,NO,9/16/2091,9
65537,Norway,Søndag,Søndag,NULL,NO,9/23/2091,9
65541,Norway,Søndag,Søndag,NULL,NO,9/30/2091,9
65544,Germany,Tag der Deutschen Einheit,Tag der Deutschen Einheit,NULL,DE,10/3/2091,10
65545,Portugal,Implantação da República,Implantação da República,NULL,PT,10/5/2091,10
65546,Norway,Søndag,Søndag,NULL,NO,10/7/2091,10
65549,Croatia,Dan neovisnosti,Dan neovisnosti,NULL,HR,10/8/2091,10
65554,Spain,Día de la Hispanidad,Día de la Hispanidad,NULL,ES,10/12/2091,10
65555,Norway,Søndag,Søndag,NULL,NO,10/14/2091,10
65559,Norway,Søndag,Søndag,NULL,NO,10/21/2091,10
65561,Hungary,Nemzeti ünnep el?tti pihen?nap,Nemzeti ünnep el?tti pihen?nap,NULL,HU,10/22/2091,10
65563,Hungary,Nemzeti ünnep,Nemzeti ünnep,NULL,HU,10/23/2091,10
65564,Austria,Nationalfeiertag,Nationalfeiertag,NULL,AT,10/26/2091,10
65566,Norway,Søndag,Søndag,NULL,NO,10/28/2091,10
65570,Austria,Allerheiligen,Allerheiligen,NULL,AT,11/1/2091,11
65571,Belgium,Allerheiligen,Allerheiligen,NULL,BE,11/1/2091,11
65572,Croatia,Svi sveti,Svi sveti,NULL,HR,11/1/2091,11
65573,France,Toussaint,Toussaint,NULL,FR,11/1/2091,11
65574,Hungary,Mindenszentek,Mindenszentek,NULL,HU,11/1/2091,11
65575,Italy,Tutti i Santi,Tutti i Santi,NULL,IT,11/1/2091,11
65576,Poland,Uroczysto?? Wszystkich ?wi?tych,Uroczysto?? Wszystkich ?wi?tych,NULL,PL,11/1/2091,11
65577,Portugal,Dia de Todos os Santos,Dia de Todos os Santos,NULL,PT,11/1/2091,11
65579,Spain,Todos los Santos,Todos los Santos,NULL,ES,11/1/2091,11
65581,Hungary,Mindenszentek utáni pihen?nap,Mindenszentek utáni pihen?nap,NULL,HU,11/2/2091,11
65582,Finland,Pyhäinpäivä,Pyhäinpäivä,NULL,FI,11/3/2091,11
65585,Norway,Søndag,Søndag,NULL,NO,11/4/2091,11
65589,Belgium,Wapenstilstand,Wapenstilstand,NULL,BE,11/11/2091,11
65590,France,Armistice 1918,Armistice 1918,NULL,FR,11/11/2091,11
65591,Norway,Søndag,Søndag,NULL,NO,11/11/2091,11
65592,Poland,Narodowe ?wi?to Niepodleg?o?ci,Narodowe ?wi?to Niepodleg?o?ci,NULL,PL,11/11/2091,11
65599,Croatia,Dan sje?anja,Dan sje?anja,NULL,HR,11/18/2091,11
65600,Norway,Søndag,Søndag,NULL,NO,11/18/2091,11
65607,Norway,Søndag,Søndag,NULL,NO,11/25/2091,11
65609,Scotland,St. Andrew's Day,St. Andrew's Day,NULL,NULL,11/30/2091,11
65611,Portugal,Restauração da Independência,Restauração da Independência,NULL,PT,12/1/2091,12
65612,Norway,Søndag,Søndag,NULL,NO,12/2/2091,12
65614,Finland,Itsenäisyyspäivä,Itsenäisyyspäivä,NULL,FI,12/6/2091,12
65615,Spain,Día de la constitución Española,Día de la constitución Española,NULL,ES,12/6/2091,12
65617,Austria,Mariä Empfängnis,Mariä Empfängnis,NULL,AT,12/8/2091,12
65618,Italy,Immacolata Concezione,Immacolata Concezione,NULL,IT,12/8/2091,12
65619,Portugal,Imaculada Conceição,Imaculada Conceição,NULL,PT,12/8/2091,12
65620,Spain,La Inmaculada Concepción,La Inmaculada Concepción,NULL,ES,12/8/2091,12
65621,Norway,Søndag,Søndag,NULL,NO,12/9/2091,12
65623,Norway,Søndag,Søndag,NULL,NO,12/16/2091,12
65627,Norway,Søndag,Søndag,NULL,NO,12/23/2091,12
65630,Finland,Jouluaatto,Jouluaatto,NULL,FI,12/24/2091,12
65631,Hungary,Szenteste,Szenteste,NULL,HU,12/24/2091,12
65635,Austria,Christtag,Christtag,NULL,AT,12/25/2091,12
65637,Belgium,Kerstmis,Kerstmis,NULL,BE,12/25/2091,12
65641,Croatia,Boži?,Boži?,NULL,HR,12/25/2091,12
65644,England,Christmas Day,Christmas Day,NULL,NULL,12/25/2091,12
65645,Finland,Joulupäivä,Joulupäivä,NULL,FI,12/25/2091,12
65646,France,Noël,Noël,NULL,FR,12/25/2091,12
65647,Germany,Erster Weihnachtstag,Erster Weihnachtstag,NULL,DE,12/25/2091,12
65648,Hungary,Karácsony,Karácsony,NULL,HU,12/25/2091,12
65652,Italy,Natale,Natale,NULL,IT,12/25/2091,12
65657,Norway,Første juledag,Første juledag,NULL,NO,12/25/2091,12
65658,Poland,Bo?e Narodzenie (pierwszy dzie?),Bo?e Narodzenie (pierwszy dzie?),NULL,PL,12/25/2091,12
65659,Portugal,Dia de Natal,Dia de Natal,NULL,PT,12/25/2091,12
65660,Scotland,Christmas Day,Christmas Day,NULL,NULL,12/25/2091,12
65663,Spain,Navidad,Navidad,NULL,ES,12/25/2091,12
65671,Austria,Stefanitag,Stefanitag,NULL,AT,12/26/2091,12
65673,Croatia,Sveti Stjepan,Sveti Stjepan,NULL,HR,12/26/2091,12
65676,England,Boxing Day,Boxing Day,NULL,NULL,12/26/2091,12
